year,province1,prov1_battle,province2,prov2_battle,road,road_battle,lagged_battle,neighbors,area,landlocked,prov1_terrain_ruggedness,region_id,region,region_toosandoo,region_tookaidoo,region_hokurikudoo,region_kinai,region_nankaidoo,region_sanindoo,region_sanyoodoo,region_saikaidoo
1543,izumi,3,kii,0,1,0,1,3,738.87,0,131.45,4,kinai,0,0,0,1,0,0,0,0
1543,izumo,4,iwami,0,1,0,4,3,2687.53,0,155.56,6,sanindou,0,0,0,0,0,1,0,0
1543,izumo,4,bingo,0,0,0,4,3,2687.53,0,155.56,6,sanindou,0,0,0,0,0,1,0,0
1543,izumo,4,houki,0,1,0,4,3,2687.53,0,155.56,6,sanindou,0,0,0,0,0,1,0,0
1543,kaga,0,echizen,0,1,0,0,4,2171.04,0,248.98,3,hokurikudou,0,0,1,0,0,0,0,0
1543,kaga,0,noto,0,1,0,0,4,2171.04,0,248.98,3,hokurikudou,0,0,1,0,0,0,0,0
1543,kaga,0,ecchu,0,1,0,0,4,2171.04,0,248.98,3,hokurikudou,0,0,1,0,0,0,0,0
1543,kaga,0,hida,0,0,0,0,4,2171.04,0,248.98,3,hokurikudou,0,0,1,0,0,0,0,0
1543,kai,0,suruga,0,1,0,0,4,4471.08,1,394.21,2,toukaidou,0,1,0,0,0,0,0,0
1543,kai,0,sagami,0,0,0,0,4,4471.08,1,394.21,2,toukaidou,0,1,0,0,0,0,0,0
1543,kai,0,shinano,7,0,0,0,4,4471.08,1,394.21,2,toukaidou,0,1,0,0,0,0,0,0
1543,kai,0,musashi,0,0,0,0,4,4471.08,1,394.21,2,toukaidou,0,1,0,0,0,0,0,0
1543,kawachi,0,settsu,0,1,0,2,5,405.67,1,87.56,4,kinai,0,0,0,1,0,0,0,0
1543,kawachi,0,izumi,1,1,1,2,5,405.67,1,87.56,4,kinai,0,0,0,1,0,0,0,0
1543,kawachi,0,kii,0,0,0,2,5,405.67,1,87.56,4,kinai,0,0,0,1,0,0,0,0
1543,kawachi,0,yamato,0,1,0,2,5,405.67,1,87.56,4,kinai,0,0,0,1,0,0,0,0
1543,kawachi,0,yamashiro,1,1,1,2,5,405.67,1,87.56,4,kinai,0,0,0,1,0,0,0,0
1543,kazusa,0,awa1,0,1,0,0,2,2583.24,0,44.8,2,toukaidou,0,1,0,0,0,0,0,0
1543,kazusa,0,shimousa,0,1,0,0,2,2583.24,0,44.8,2,toukaidou,0,1,0,0,0,0,0,0
1543,kii,0,izumi,1,1,1,0,4,5712.59,0,254.03,5,nankaidou,0,0,0,0,1,0,0,0
1543,kii,0,kawachi,2,0,0,0,4,5712.59,0,254.03,5,nankaidou,0,0,0,0,1,0,0,0
1543,kii,0,yamato,0,0,0,0,4,5712.59,0,254.03,5,nankaidou,0,0,0,0,1,0,0,0
1543,kii,0,ise,0,0,0,0,4,5712.59,0,254.03,5,nankaidou,0,0,0,0,1,0,0,0
1543,kouzuke,0,shinano,7,1,7,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,kouzuke,0,musashi,0,0,0,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,kouzuke,0,shimousa,0,0,0,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,kouzuke,0,shimotsuke,0,1,0,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,kouzuke,0,mutsu,1,0,0,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,kouzuke,0,echigo,0,0,0,0,6,6395.51,1,257.99,1,tousandou,1,0,0,0,0,0,0,0
1543,mikawa,1,owari,0,1,0,2,4,3370.87,0,153.71,2,toukaidou,0,1,0,0,0,0,0,0
1543,mikawa,1,mino,1,0,0,2,4,3370.87,0,153.71,2,toukaidou,0,1,0,0,0,0,0,0
1543,mikawa,1,toutoumi,0,1,0,2,4,3370.87,0,153.71,2,toukaidou,0,1,0,0,0,0,0,0
1543,mikawa,1,shinano,7,0,0,2,4,3370.87,0,153.71,2,toukaidou,0,1,0,0,0,0,0,0
1543,mimasaka,0,bicchu,0,0,0,0,5,2570.88,1,217.15,7,sanyoudou,0,0,0,0,0,0,1,0
1543,mimasaka,0,bizen,0,0,0,0,5,2570.88,1,217.15,7,sanyoudou,0,0,0,0,0,0,1,0
1543,mimasaka,0,houki,0,0,0,0,5,2570.88,1,217.15,7,sanyoudou,0,0,0,0,0,0,1,0
1543,mimasaka,0,harima,0,1,0,0,5,2570.88,1,217.15,7,sanyoudou,0,0,0,0,0,0,1,0
1543,mimasaka,0,inaba,0,0,0,0,5,2570.88,1,217.15,7,sanyoudou,0,0,0,0,0,0,1,0
1543,mino,0,oumi,0,1,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,ise,0,0,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,owari,0,0,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,echizen,0,0,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,hida,0,1,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,mikawa,2,0,0,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,mino,0,shinano,7,1,7,1,7,7914.92,1,279.26,1,tousandou,1,0,0,0,0,0,0,0
1543,musashi,0,sagami,0,1,0,0,5,5933.03,0,123.41,2,toukaidou,0,1,0,0,0,0,0,0
1543,musashi,0,kai,0,0,0,0,5,5933.03,0,123.41,2,toukaidou,0,1,0,0,0,0,0,0
1543,musashi,0,shinano,7,0,0,0,5,5933.03,0,123.41,2,toukaidou,0,1,0,0,0,0,0,0
1543,musashi,0,shimousa,0,1,0,0,5,5933.03,0,123.41,2,toukaidou,0,1,0,0,0,0,0,0
1543,musashi,0,kouzuke,0,0,0,0,5,5933.03,0,123.41,2,toukaidou,0,1,0,0,0,0,0,0
1543,mutsu,5,hitachi,0,1,0,1,5,48432.08,0,183.43,1,tousandou,1,0,0,0,0,0,0,0
1543,mutsu,5,shimotsuke,0,1,0,1,5,48432.08,0,183.43,1,tousandou,1,0,0,0,0,0,0,0
1543,mutsu,5,kouzuke,0,0,0,1,5,48432.08,0,183.43,1,tousandou,1,0,0,0,0,0,0,0
1543,mutsu,5,echigo,0,0,0,1,5,48432.08,0,183.43,1,tousandou,1,0,0,0,0,0,0,0
1543,mutsu,5,dewa,0,1,0,1,5,48432.08,0,183.43,1,tousandou,1,0,0,0,0,0,0,0
1543,nagato,0,suo,0,1,0,0,2,2372,0,173.88,7,sanyoudou,0,0,0,0,0,0,1,0
1543,nagato,0,iwami,0,1,0,0,2,2372,0,173.88,7,sanyoudou,0,0,0,0,0,0,1,0
1543,noto,0,kaga,0,1,0,0,2,2063.37,0,110.32,3,hokurikudou,0,0,1,0,0,0,0,0
1543,noto,0,ecchu,0,0,0,0,2,2063.37,0,110.32,3,hokurikudou,0,0,1,0,0,0,0,0
1543,oumi,0,tanba,0,0,0,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,yamashiro,1,1,1,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,wakasa,0,1,0,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,iga,0,0,0,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,ise,0,1,0,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,mino,1,1,1,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,oumi,0,echizen,0,1,0,0,7,3909.26,1,168.49,1,tousandou,1,0,0,0,0,0,0,0
1543,osumi,0,satsuma,1,1,1,2,2,3834.17,0,210.86,8,saikaidou,0,0,0,0,0,0,0,1
1543,osumi,0,hyuuga,2,1,2,2,2,3834.17,0,210.86,8,saikaidou,0,0,0,0,0,0,0,1
1543,owari,0,ise,0,1,0,0,3,1751.16,0,29.4,2,toukaidou,0,1,0,0,0,0,0,0
1543,owari,0,mino,1,0,0,0,3,1751.16,0,29.4,2,toukaidou,0,1,0,0,0,0,0,0
1543,owari,0,mikawa,2,1,2,0,3,1751.16,0,29.4,2,toukaidou,0,1,0,0,0,0,0,0
1543,sagami,0,suruga,0,1,0,0,4,2002.77,0,184.31,2,toukaidou,0,1,0,0,0,0,0,0
1543,sagami,0,izu,0,1,0,0,4,2002.77,0,184.31,2,toukaidou,0,1,0,0,0,0,0,0
1543,sagami,0,kai,0,0,0,0,4,2002.77,0,184.31,2,toukaidou,0,1,0,0,0,0,0,0
1543,sagami,0,musashi,0,1,0,0,4,2002.77,0,184.31,2,toukaidou,0,1,0,0,0,0,0,0
1543,sanuki,0,iyo,0,1,0,0,2,1652.96,0,167.94,5,nankaidou,0,0,0,0,1,0,0,0
1543,sanuki,0,awa2,0,1,0,0,2,1652.96,0,167.94,5,nankaidou,0,0,0,0,1,0,0,0
1543,satsuma,0,osumi,2,1,2,1,3,3539.38,0,154.55,8,saikaidou,0,0,0,0,0,0,0,1
1543,satsuma,0,hyuuga,2,0,0,1,3,3539.38,0,154.55,8,saikaidou,0,0,0,0,0,0,0,1
1543,satsuma,0,higo,0,1,0,1,3,3539.38,0,154.55,8,saikaidou,0,0,0,0,0,0,0,1
1543,settsu,0,harima,0,1,0,0,5,1380.59,0,131.81,4,kinai,0,0,0,1,0,0,0,0
1543,settsu,0,tanba,0,0,0,0,5,1380.59,0,131.81,4,kinai,0,0,0,1,0,0,0,0
1543,settsu,0,izumi,1,1,1,0,5,1380.59,0,131.81,4,kinai,0,0,0,1,0,0,0,0
1543,settsu,0,kawachi,2,1,2,0,5,1380.59,0,131.81,4,kinai,0,0,0,1,0,0,0,0
1543,settsu,0,yamashiro,1,1,1,0,5,1380.59,0,131.81,4,kinai,0,0,0,1,0,0,0,0
1543,shima,0,ise,0,1,0,0,1,343.43,0,100.57,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimousa,0,musashi,0,1,0,0,5,2833.68,0,15.3,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimousa,0,kazusa,0,1,0,0,5,2833.68,0,15.3,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimousa,0,hitachi,0,1,0,0,5,2833.68,0,15.3,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimousa,0,shimotsuke,0,0,0,0,5,2833.68,0,15.3,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimousa,0,kouzuke,0,0,0,0,5,2833.68,0,15.3,2,toukaidou,0,1,0,0,0,0,0,0
1543,shimotsuke,0,shimousa,0,0,0,0,4,6291.09,1,179.99,1,tousandou,1,0,0,0,0,0,0,0
1543,shimotsuke,0,hitachi,0,0,0,0,4,6291.09,1,179.99,1,tousandou,1,0,0,0,0,0,0,0
1543,shimotsuke,0,kouzuke,0,1,0,0,4,6291.09,1,179.99,1,tousandou,1,0,0,0,0,0,0,0
1543,shimotsuke,0,mutsu,1,1,1,0,4,6291.09,1,179.99,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,mino,1,1,1,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,ecchu,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,hida,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,mikawa,2,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,suruga,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,kai,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,musashi,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,kouzuke,0,1,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,echigo,0,1,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,shinano,1,toutoumi,0,0,0,7,10,12083.18,1,350.72,1,tousandou,1,0,0,0,0,0,0,0
1543,suo,0,nagato,0,1,0,0,3,3549.75,0,196.93,7,sanyoudou,0,0,0,0,0,0,1,0
1543,suo,0,aki,1,1,1,0,3,3549.75,0,196.93,7,sanyoudou,0,0,0,0,0,0,1,0
1543,suo,0,iwami,0,0,0,0,3,3549.75,0,196.93,7,sanyoudou,0,0,0,0,0,0,1,0
1543,suruga,0,toutoumi,0,1,0,0,5,3348.18,0,333.95,2,toukaidou,0,1,0,0,0,0,0,0
1543,suruga,0,izu,0,0,0,0,5,3348.18,0,333.95,2,toukaidou,0,1,0,0,0,0,0,0
1543,suruga,0,sagami,0,1,0,0,5,3348.18,0,333.95,2,toukaidou,0,1,0,0,0,0,0,0
1543,suruga,0,kai,0,1,0,0,5,3348.18,0,333.95,2,toukaidou,0,1,0,0,0,0,0,0
1543,suruga,0,shinano,7,0,0,0,5,3348.18,0,333.95,2,toukaidou,0,1,0,0,0,0,0,0
1543,tajima,0,harima,0,0,0,0,4,2334.59,0,276.47,6,sanindou,0,0,0,0,0,1,0,0
1543,tajima,0,inaba,0,1,0,0,4,2334.59,0,276.47,6,sanindou,0,0,0,0,0,1,0,0
1543,tajima,0,tango,0,1,0,0,4,2334.59,0,276.47,6,sanindou,0,0,0,0,0,1,0,0
1543,tajima,0,tanba,0,1,0,0,4,2334.59,0,276.47,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,harima,0,0,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,tajima,0,1,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,tango,0,1,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,settsu,0,0,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,yamashiro,1,1,1,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,wakasa,0,0,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tanba,0,oumi,0,0,0,0,7,2805.21,1,209.63,6,sanindou,0,0,0,0,0,1,0,0
1543,tango,0,tajima,0,1,0,0,3,1352.15,0,201.56,6,sanindou,0,0,0,0,0,1,0,0
1543,tango,0,tanba,0,1,0,0,3,1352.15,0,201.56,6,sanindou,0,0,0,0,0,1,0,0
1543,tango,0,wakasa,0,0,0,0,3,1352.15,0,201.56,6,sanindou,0,0,0,0,0,1,0,0
1543,toutoumi,0,mikawa,2,1,2,0,3,2979.13,0,235.65,2,toukaidou,0,1,0,0,0,0,0,0
1543,toutoumi,0,suruga,0,1,0,0,3,2979.13,0,235.65,2,toukaidou,0,1,0,0,0,0,0,0
1543,toutoumi,0,shinano,7,0,0,0,3,2979.13,0,235.65,2,toukaidou,0,1,0,0,0,0,0,0
1543,tosa,1,iyo,0,1,0,0,2,7174.71,0,319.07,5,nankaidou,0,0,0,0,1,0,0,0
1543,tosa,1,awa2,0,0,0,0,2,7174.71,0,319.07,5,nankaidou,0,0,0,0,1,0,0,0
1543,wakasa,0,tango,0,0,0,0,4,904.47,0,276.13,3,hokurikudou,0,0,1,0,0,0,0,0
1543,wakasa,0,tanba,0,0,0,0,4,904.47,0,276.13,3,hokurikudou,0,0,1,0,0,0,0,0
1543,wakasa,0,oumi,0,1,0,0,4,904.47,0,276.13,3,hokurikudou,0,0,1,0,0,0,0,0
1543,wakasa,0,echizen,0,1,0,0,4,904.47,0,276.13,3,hokurikudou,0,0,1,0,0,0,0,0
1543,yamashiro,0,tanba,0,1,0,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamashiro,0,settsu,0,1,0,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamashiro,0,kawachi,2,1,2,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamashiro,0,yamato,0,1,0,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamashiro,0,oumi,0,1,0,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamashiro,0,iga,0,0,0,1,6,1038.34,1,151.14,4,kinai,0,0,0,1,0,0,0,0
1543,yamato,1,kawachi,2,1,2,0,5,3679.69,1,305.85,4,kinai,0,0,0,1,0,0,0,0
1543,yamato,1,kii,0,0,0,0,5,3679.69,1,305.85,4,kinai,0,0,0,1,0,0,0,0
1543,yamato,1,yamashiro,1,1,1,0,5,3679.69,1,305.85,4,kinai,0,0,0,1,0,0,0,0
1543,yamato,1,iga,0,0,0,0,5,3679.69,1,305.85,4,kinai,0,0,0,1,0,0,0,0
1543,yamato,1,ise,0,0,0,0,5,3679.69,1,305.85,4,kinai,0,0,0,1,0,0,0,0
1544,aki,0,suo,0,1,0,1,3,4313.56,0,229.41,7,sanyoudou,0,0,0,0,0,0,1,0
1544,aki,0,iwami,0,0,0,1,3,4313.56,0,229.41,7,sanyoudou,0,0,0,0,0,0,1,0
1544,aki,0,bingo,0,1,0,1,3,4313.56,0,229.41,7,sanyoudou,0,0,0,0,0,0,1,0
1544,awa1,0,kazusa,0,1,0,0,1,686.77,0,104.67,2,toukaidou,0,1,0,0,0,0,0,0
1544,awa2,0,iyo,0,0,0,0,3,4132.61,0,337.25,5,nankaidou,0,0,0,0,1,0,0,0
1544,awa2,0,tosa,1,0,0,0,3,4132.61,0,337.25,5,nankaidou,0,0,0,0,1,0,0,0
1544,awa2,0,sanuki,0,1,0,0,3,4132.61,0,337.25,5,nankaidou,0,0,0,0,1,0,0,0
1544,bingo,2,aki,1,1,1,0,5,3715.59,0,166.73,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bingo,2,iwami,0,0,0,0,5,3715.59,0,166.73,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bingo,2,izumo,4,0,0,0,5,3715.59,0,166.73,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bingo,2,bicchu,0,1,0,0,5,3715.59,0,166.73,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bingo,2,houki,0,0,0,0,5,3715.59,0,166.73,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bicchu,0,bingo,0,1,0,0,4,2638.75,0,184.23,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bicchu,0,bizen,0,1,0,0,4,2638.75,0,184.23,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bicchu,0,mimasaka,0,0,0,0,4,2638.75,0,184.23,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bicchu,0,houki,0,0,0,0,4,2638.75,0,184.23,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bizen,0,bicchu,0,1,0,0,3,1820.08,0,145.03,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bizen,0,mimasaka,0,0,0,0,3,1820.08,0,145.03,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bizen,0,harima,1,1,1,0,3,1820.08,0,145.03,7,sanyoudou,0,0,0,0,0,0,1,0
1544,bungo,1,hyuuga,2,1,2,0,5,5401.68,0,210.23,8,saikaidou,0,0,0,0,0,0,0,1
1544,bungo,1,buzen,0,1,0,0,5,5401.68,0,210.23,8,saikaidou,0,0,0,0,0,0,0,1
1544,bungo,1,chikuzen,0,1,0,0,5,5401.68,0,210.23,8,saikaidou,0,0,0,0,0,0,0,1
1544,bungo,1,chikugo,0,0,0,0,5,5401.68,0,210.23,8,saikaidou,0,0,0,0,0,0,0,1
1544,bungo,1,higo,1,1,1,0,5,5401.68,0,210.23,8,saikaidou,0,0,0,0,0,0,0,1
1544,buzen,0,bungo,0,1,0,0,2,2103.64,0,177.36,8,saikaidou,0,0,0,0,0,0,0,1
1544,buzen,0,chikuzen,0,1,0,0,2,2103.64,0,177.36,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikugo,0,bungo,0,0,0,0,4,1275.43,0,136.77,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikugo,0,chikuzen,0,0,0,0,4,1275.43,0,136.77,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikugo,0,hizen,0,1,0,0,4,1275.43,0,136.77,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikugo,0,higo,1,1,1,0,4,1275.43,0,136.77,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikuzen,0,buzen,0,1,0,0,4,2492.58,0,162.61,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikuzen,0,bungo,0,1,0,0,4,2492.58,0,162.61,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikuzen,0,chikugo,0,0,0,0,4,2492.58,0,162.61,8,saikaidou,0,0,0,0,0,0,0,1
1544,chikuzen,0,hizen,0,1,0,0,4,2492.58,0,162.61,8,saikaidou,0,0,0,0,0,0,0,1
1544,dewa,0,mutsu,5,1,5,0,2,18401.59,0,190.97,1,tousandou,1,0,0,0,0,0,0,0
1544,dewa,0,echigo,1,0,0,0,2,18401.59,0,190.97,1,tousandou,1,0,0,0,0,0,0,0
1544,echigo,0,dewa,0,0,0,1,5,11515.81,0,242.35,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echigo,0,mutsu,5,0,0,1,5,11515.81,0,242.35,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echigo,0,kouzuke,0,0,0,1,5,11515.81,0,242.35,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echigo,0,shinano,1,1,1,1,5,11515.81,0,242.35,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echigo,0,ecchu,0,1,0,1,5,11515.81,0,242.35,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echizen,0,wakasa,0,1,0,0,5,3298.5,0,273.09,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echizen,0,oumi,0,1,0,0,5,3298.5,0,273.09,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echizen,0,mino,0,0,0,0,5,3298.5,0,273.09,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echizen,0,kaga,0,1,0,0,5,3298.5,0,273.09,3,hokurikudou,0,0,1,0,0,0,0,0
1544,echizen,0,hida,0,0,0,0,5,3298.5,0,273.09,3,hokurikudou,0,0,1,0,0,0,0,0
1544,ecchu,0,echigo,1,1,1,0,5,4246.09,0,325.31,3,hokurikudou,0,0,1,0,0,0,0,0
1544,ecchu,0,shinano,1,0,0,0,5,4246.09,0,325.31,3,hokurikudou,0,0,1,0,0,0,0,0
1544,ecchu,0,hida,0,0,0,0,5,4246.09,0,325.31,3,hokurikudou,0,0,1,0,0,0,0,0
1544,ecchu,0,noto,0,0,0,0,5,4246.09,0,325.31,3,hokurikudou,0,0,1,0,0,0,0,0
1544,ecchu,0,kaga,0,1,0,0,5,4246.09,0,325.31,3,hokurikudou,0,0,1,0,0,0,0,0
1544,harima,0,bizen,0,1,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,harima,0,mimasaka,0,1,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,harima,0,tajima,0,0,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,harima,0,inaba,0,0,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,harima,0,tanba,0,0,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,harima,0,settsu,0,1,0,1,6,4211.55,0,187.01,7,sanyoudou,0,0,0,0,0,0,1,0
1544,hida,0,mino,0,1,0,0,5,4195.8,1,385.48,1,tousandou,1,0,0,0,0,0,0,0
1544,hida,0,echizen,0,0,0,0,5,4195.8,1,385.48,1,tousandou,1,0,0,0,0,0,0,0
1544,hida,0,kaga,0,0,0,0,5,4195.8,1,385.48,1,tousandou,1,0,0,0,0,0,0,0
1544,hida,0,ecchu,0,0,0,0,5,4195.8,1,385.48,1,tousandou,1,0,0,0,0,0,0,0
1544,hida,0,shinano,1,0,0,0,5,4195.8,1,385.48,1,tousandou,1,0,0,0,0,0,0,0
1544,higo,0,satsuma,0,1,0,1,4,7324.94,0,211.91,8,saikaidou,0,0,0,0,0,0,0,1
1544,higo,0,hyuuga,2,0,0,1,4,7324.94,0,211.91,8,saikaidou,0,0,0,0,0,0,0,1
1544,higo,0,bungo,0,1,0,1,4,7324.94,0,211.91,8,saikaidou,0,0,0,0,0,0,0,1
1544,higo,0,chikugo,0,1,0,1,4,7324.94,0,211.91,8,saikaidou,0,0,0,0,0,0,0,1
1544,hitachi,0,shimousa,0,1,0,1,3,5562.37,0,72.34,2,toukaidou,0,1,0,0,0,0,0,0
1544,hitachi,0,shimotsuke,0,0,0,1,3,5562.37,0,72.34,2,toukaidou,0,1,0,0,0,0,0,0
1544,hitachi,0,mutsu,5,1,5,1,3,5562.37,0,72.34,2,toukaidou,0,1,0,0,0,0,0,0
1544,hizen,0,chikuzen,0,1,0,0,2,4760.32,0,167.53,8,saikaidou,0,0,0,0,0,0,0,1
1544,hizen,0,chikugo,0,1,0,0,2,4760.32,0,167.53,8,saikaidou,0,0,0,0,0,0,0,1
1544,houki,0,bingo,0,0,0,0,5,2036.37,0,213.27,6,sanindou,0,0,0,0,0,1,0,0
1544,houki,0,izumo,4,1,4,0,5,2036.37,0,213.27,6,sanindou,0,0,0,0,0,1,0,0
1544,houki,0,bicchu,0,0,0,0,5,2036.37,0,213.27,6,sanindou,0,0,0,0,0,1,0,0
1544,houki,0,mimasaka,0,0,0,0,5,2036.37,0,213.27,6,sanindou,0,0,0,0,0,1,0,0
1544,houki,0,inaba,0,1,0,0,5,2036.37,0,213.27,6,sanindou,0,0,0,0,0,1,0,0
1544,hyuuga,0,osumi,0,1,0,2,4,8227.16,0,252.52,8,saikaidou,0,0,0,0,0,0,0,1
1544,hyuuga,0,satsuma,0,0,0,2,4,8227.16,0,252.52,8,saikaidou,0,0,0,0,0,0,0,1
1544,hyuuga,0,bungo,0,1,0,2,4,8227.16,0,252.52,8,saikaidou,0,0,0,0,0,0,0,1
1544,hyuuga,0,higo,1,0,0,2,4,8227.16,0,252.52,8,saikaidou,0,0,0,0,0,0,0,1
1544,iga,0,yamato,1,0,0,0,4,885.44,1,171.69,2,toukaidou,0,1,0,0,0,0,0,0
1544,iga,0,yamashiro,0,0,0,0,4,885.44,1,171.69,2,toukaidou,0,1,0,0,0,0,0,0
1544,iga,0,oumi,0,0,0,0,4,885.44,1,171.69,2,toukaidou,0,1,0,0,0,0,0,0
1544,iga,0,ise,0,0,0,0,4,885.44,1,171.69,2,toukaidou,0,1,0,0,0,0,0,0
1544,inaba,0,mimasaka,0,0,0,0,4,1432.43,0,270.71,6,sanindou,0,0,0,0,0,1,0,0
1544,inaba,0,houki,0,1,0,0,4,1432.43,0,270.71,6,sanindou,0,0,0,0,0,1,0,0
1544,inaba,0,harima,1,0,0,0,4,1432.43,0,270.71,6,sanindou,0,0,0,0,0,1,0,0
1544,inaba,0,tajima,0,1,0,0,4,1432.43,0,270.71,6,sanindou,0,0,0,0,0,1,0,0
1544,ise,0,kii,0,0,0,0,7,3506.41,0,201.76,2,toukaidou,0,1,0,0,0,0,0,0
1544,ise,0,yamato,1,0,0,0,7,3506.41,0,201.76,2,toukaidou,0,1,0,0,0,0,0,0
1544,ise,0,oumi,0,1,0,0,7,3506.41,0,201.76,2,toukaidou,0,1,0,0,0,0,0,0
